plate,well,signal,row,col,drugs,group_code,groups
2,F19,212989,6,19,Ferrostatin-1,2,lib
2,F20,281708,6,20,dmso wellmate only/unpinned,1,dmso
2,F21,284874,6,21,Barasertib,2,lib
2,F22,306532,6,22,dmso wellmate only/unpinned,1,dmso
2,F23,138922,6,23,STAUR + dmso,10,staur
2,F24,128367,6,24,STAUR + dmso,10,staur
2,G01,385151,7,1,DMSO + dmso,0,bckg
2,G02,332903,7,2,DMSO + dmso,0,bckg
2,G03,306031,7,3,dmso wellmate only/unpinned,1,dmso
2,G04,328989,7,4,dmso wellmate only/unpinned,1,dmso
2,G05,308131,7,5,Infigratinib,2,lib
2,G06,292309,7,6,Infigratinib,2,lib
2,G07,247301,7,7,Prexasertib,2,lib
2,G08,228818,7,8,Prexasertib,2,lib
2,G09,328482,7,9,Silmitasertib,2,lib
2,G10,247928,7,10,Silmitasertib,2,lib
2,G11,256986,7,11,Olaparib,2,lib
2,G12,250854,7,12,Olaparib,2,lib
2,G13,293696,7,13,T0070907,2,lib
2,G14,307566,7,14,T0070907,2,lib
2,G15,270291,7,15,Dabrafenib,2,lib
2,G16,302641,7,16,Dabrafenib,2,lib
2,G17,240107,7,17,Selumetinib,2,lib
2,G18,261511,7,18,Selumetinib,2,lib
2,G19,333090,7,19,Y-27632,2,lib
2,G20,302036,7,20,Y-27632,2,lib
2,G21,307669,7,21,IWR-1,2,lib
2,G22,310797,7,22,IWR-1,2,lib
2,G23,186933,7,23,STAUR + dmso,10,staur
2,G24,153137,7,24,STAUR + dmso,10,staur
2,H01,349455,8,1,DMSO + dmso,0,bckg
2,H02,295464,8,2,DMSO + dmso,0,bckg
2,H03,338970,8,3,dmso wellmate only/unpinned,1,dmso
2,H04,327237,8,4,dmso wellmate only/unpinned,1,dmso
2,H05,355211,8,5,Infigratinib,2,lib
2,H06,320914,8,6,dmso wellmate only/unpinned,1,dmso
2,H07,274237,8,7,Prexasertib,2,lib
2,H08,307527,8,8,dmso wellmate only/unpinned,1,dmso
2,H09,300176,8,9,Silmitasertib,2,lib
2,H10,312770,8,10,dmso wellmate only/unpinned,1,dmso
2,H11,295834,8,11,Olaparib,2,lib
2,H12,281764,8,12,dmso wellmate only/unpinned,1,dmso
2,H13,277157,8,13,T0070907,2,lib
2,H14,305410,8,14,dmso wellmate only/unpinned,1,dmso
2,H15,285503,8,15,Dabrafenib,2,lib
2,H16,312626,8,16,dmso wellmate only/unpinned,1,dmso
2,H17,293208,8,17,Selumetinib,2,lib
2,H18,298074,8,18,dmso wellmate only/unpinned,1,dmso
2,H19,316858,8,19,Y-27632,2,lib
2,H20,286198,8,20,dmso wellmate only/unpinned,1,dmso
2,H21,273223,8,21,IWR-1,2,lib
2,H22,289071,8,22,dmso wellmate only/unpinned,1,dmso
2,H23,157920,8,23,STAUR + dmso,10,staur
2,H24,160242,8,24,STAUR + dmso,10,staur
2,I01,165038,9,1,STAUR + dmso,10,staur
2,I02,171784,9,2,STAUR + dmso,10,staur
2,I03,381056,9,3,dmso wellmate only/unpinned,1,dmso
2,I04,326796,9,4,dmso wellmate only/unpinned,1,dmso
2,I05,324219,9,5,Apoptozole,2,lib
2,I06,291967,9,6,Apoptozole,2,lib
2,I07,289917,9,7,Gefitinib,2,lib
2,I08,276600,9,8,Gefitinib,2,lib
2,I09,216291,9,9,Paclitaxel,2,lib
2,I10,228815,9,10,Paclitaxel,2,lib
2,I11,269833,9,11,SGI-1027,2,lib
2,I12,262818,9,12,SGI-1027,2,lib
2,I13,329797,9,13,PFK-015,2,lib
2,I14,289010,9,14,PFK-015,2,lib
2,I15,287475,9,15,Nedisertib,2,lib
2,I16,290463,9,16,Nedisertib,2,lib
2,I17,254665,9,17,Lapatinib,2,lib
2,I18,252096,9,18,Lapatinib,2,lib
2,I19,97475,9,19,Dinaciclib,2,lib
2,I20,94877,9,20,Dinaciclib,2,lib
2,I21,287604,9,21,TAK-580,2,lib
2,I22,278036,9,22,TAK-580,2,lib
2,I23,325021,9,23,DMSO + dmso,0,bckg
2,I24,400050,9,24,DMSO + dmso,0,bckg
2,J01,162875,10,1,STAUR + dmso,10,staur
2,J02,160879,10,2,STAUR + dmso,10,staur
2,J03,341921,10,3,dmso wellmate only/unpinned,1,dmso
2,J04,328759,10,4,dmso wellmate only/unpinned,1,dmso
2,J05,323299,10,5,Apoptozole,2,lib
2,J06,346810,10,6,dmso wellmate only/unpinned,1,dmso
2,J07,276144,10,7,Gefitinib,2,lib
2,J08,354074,10,8,dmso wellmate only/unpinned,1,dmso
2,J09,214001,10,9,Paclitaxel,2,lib
2,J10,315097,10,10,dmso wellmate only/unpinned,1,dmso
2,J11,312953,10,11,SGI-1027,2,lib
2,J12,312860,10,12,dmso wellmate only/unpinned,1,dmso
2,J13,321697,10,13,PFK-015,2,lib
2,J14,301918,10,14,dmso wellmate only/unpinned,1,dmso
2,J15,296975,10,15,Nedisertib,2,lib
2,J16,319949,10,16,dmso wellmate only/unpinned,1,dmso
2,J17,257586,10,17,Lapatinib,2,lib
2,J18,314657,10,18,dmso wellmate only/unpinned,1,dmso
2,J19,96693,10,19,Dinaciclib,2,lib
2,J20,315569,10,20,dmso wellmate only/unpinned,1,dmso
2,J21,269866,10,21,TAK-580,2,lib
2,J22,330463,10,22,dmso wellmate only/unpinned,1,dmso
2,J23,357210,10,23,DMSO + dmso,0,bckg
2,J24,353785,10,24,DMSO + dmso,0,bckg
2,K01,178527,11,1,STAUR + dmso,10,staur
2,K02,160169,11,2,STAUR + dmso,10,staur
2,K03,346901,11,3,KU-55933,2,lib
2,K04,326369,11,4,KU-55933,2,lib
2,K05,309605,11,5,GSK2606414,2,lib
2,K06,331610,11,6,GSK2606414,2,lib
2,K07,273559,11,7,Tipifarnib,2,lib
2,K08,288235,11,8,Tipifarnib,2,lib
2,K09,313991,11,9,Axitinib,2,lib
2,K10,328577,11,10,Axitinib,2,lib
2,K11,306028,11,11,Laduviglusib,2,lib
2,K12,292695,11,12,Laduviglusib,2,lib
2,K13,254939,11,13,Berzosertib,2,lib
2,K14,236760,11,14,Berzosertib,2,lib
2,K15,327490,11,15,Ceritinib,2,lib
2,K16,303700,11,16,Ceritinib,2,lib
2,K17,309933,11,17,Navitoclax,2,lib
2,K18,298431,11,18,Navitoclax,2,lib
2,K19,303195,11,19,Ro-3306,2,lib
2,K20,308154,11,20,Ro-3306,2,lib
2,K21,228418,11,21,Empesertib,2,lib
2,K22,237868,11,22,Empesertib,2,lib
2,K23,352228,11,23,DMSO + dmso,0,bckg
2,K24,403605,11,24,DMSO + dmso,0,bckg
2,L01,151870,12,1,STAUR + dmso,10,staur
2,L02,172676,12,2,STAUR + dmso,10,staur
2,L03,377420,12,3,KU-55933,2,lib
2,L04,359750,12,4,dmso wellmate only/unpinned,1,dmso
2,L05,353352,12,5,GSK2606414,2,lib
2,L06,357847,12,6,dmso wellmate only/unpinned,1,dmso
2,L07,301208,12,7,Tipifarnib,2,lib
2,L08,350752,12,8,dmso wellmate only/unpinned,1,dmso
2,L09,311556,12,9,Axitinib,2,lib
2,L10,317821,12,10,dmso wellmate only/unpinned,1,dmso
2,L11,340134,12,11,Laduviglusib,2,lib
2,L12,339750,12,12,dmso wellmate only/unpinned,1,dmso
2,L13,316246,12,13,Berzosertib,2,lib
2,L14,351454,12,14,dmso wellmate only/unpinned,1,dmso
2,L15,328598,12,15,Ceritinib,2,lib
2,L16,341589,12,16,dmso wellmate only/unpinned,1,dmso
2,L17,319030,12,17,Navitoclax,2,lib
2,L18,322918,12,18,dmso wellmate only/unpinned,1,dmso
2,L19,321645,12,19,Ro-3306,2,lib
2,L20,325205,12,20,dmso wellmate only/unpinned,1,dmso
2,L21,250022,12,21,Empesertib,2,lib
2,L22,330835,12,22,dmso wellmate only/unpinned,1,dmso
2,L23,344684,12,23,DMSO + dmso,0,bckg
2,L24,381896,12,24,DMSO + dmso,0,bckg
2,M01,183999,13,1,STAUR + dmso,10,staur
2,M02,171277,13,2,STAUR + dmso,10,staur
2,M03,347784,13,3,SGX-523,2,lib
2,M04,343464,13,4,SGX-523,2,lib
2,M05,285849,13,5,Alisertib,2,lib
2,M06,298987,13,6,Alisertib,2,lib
2,M07,307547,13,7,Onvansertib,2,lib
2,M08,283816,13,8,Onvansertib,2,lib
2,M09,327338,13,9,AZD1390,2,lib
2,M10,311834,13,10,AZD1390,2,lib
2,M11,129528,13,11,Camptothecin,2,lib
2,M12,94958,13,12,Camptothecin,2,lib
2,M13,289864,13,13,Tomivosertib,2,lib
2,M14,339730,13,14,Tomivosertib,2,lib
2,M15,316364,13,15,FRAX1036,2,lib
2,M16,314308,13,16,FRAX1036,2,lib
2,M17,274740,13,17,Trametinib,2,lib
2,M18,287479,13,18,Trametinib,2,lib
2,M19,276311,13,19,Lonafarnib,2,lib
2,M20,307811,13,20,Lonafarnib,2,lib
2,M21,327918,13,21,Niclosamide,2,lib
2,M22,338217,13,22,Niclosamide,2,lib
2,M23,329153,13,23,DMSO + dmso,0,bckg
2,M24,386492,13,24,DMSO + dmso,0,bckg
2,N01,161507,14,1,STAUR + dmso,10,staur
2,N02,165515,14,2,STAUR + dmso,10,staur
2,N03,321201,14,3,SGX-523,2,lib
2,N04,362239,14,4,dmso wellmate only/unpinned,1,dmso
2,N05,284153,14,5,Alisertib,2,lib
2,N06,338825,14,6,dmso wellmate only/unpinned,1,dmso
2,N07,304150,14,7,Onvansertib,2,lib
2,N08,360536,14,8,dmso wellmate only/unpinned,1,dmso
2,N09,367779,14,9,AZD1390,2,lib
2,N10,317573,14,10,dmso wellmate only/unpinned,1,dmso
2,N11,125580,14,11,Camptothecin,2,lib
2,N12,314215,14,12,dmso wellmate only/unpinned,1,dmso
2,N13,377171,14,13,Tomivosertib,2,lib
2,N14,343263,14,14,dmso wellmate only/unpinned,1,dmso
2,N15,312680,14,15,FRAX1036,2,lib
2,N16,338252,14,16,dmso wellmate only/unpinned,1,dmso
2,N17,272422,14,17,Trametinib,2,lib
2,N18,357808,14,18,dmso wellmate only/unpinned,1,dmso
2,N19,289078,14,19,Lonafarnib,2,lib
2,N20,311819,14,20,dmso wellmate only/unpinned,1,dmso
2,N21,359580,14,21,Niclosamide,2,lib
2,N22,343253,14,22,dmso wellmate only/unpinned,1,dmso
2,N23,341081,14,23,DMSO + dmso,0,bckg
2,N24,422304,14,24,DMSO + dmso,0,bckg
2,O01,177006,15,1,STAUR + dmso,10,staur
2,O02,184199,15,2,STAUR + dmso,10,staur
2,O03,355348,15,3,BML-277,2,lib
2,O04,348552,15,4,BML-277,2,lib
2,O05,295919,15,5,Ceralasertib,2,lib
2,O06,295258,15,6,Ceralasertib,2,lib
2,O07,351612,15,7,ZN-c3,2,lib
2,O08,271114,15,8,ZN-c3,2,lib
2,O09,233000,15,9,(+)-JQ-1,2,lib
2,O10,224638,15,10,(+)-JQ-1,2,lib
2,O11,286834,15,11,Adavosertib,2,lib
2,O12,267592,15,12,Adavosertib,2,lib
2,O13,320530,15,13,Adapalene,2,lib
2,O14,304163,15,14,Adapalene,2,lib
2,O15,295696,15,15,LB-100,2,lib
2,O16,282887,15,16,LB-100,2,lib
2,O17,338193,15,17,Palbociclib (monohydrochloride),2,lib
2,O18,313251,15,18,Palbociclib (monohydrochloride),2,lib
2,O19,235853,15,19,Copanlisib (dihydrochloride),2,lib
2,O20,236437,15,20,Copanlisib (dihydrochloride),2,lib
2,O21,279164,15,21,Oxaliplatin,2,lib
2,O22,323960,15,22,Oxaliplatin,2,lib
2,O23,385045,15,23,DMSO + dmso,0,bckg
2,O24,387020,15,24,DMSO + dmso,0,bckg
2,P01,151187,16,1,STAUR + dmso,10,staur
2,P02,177556,16,2,STAUR + dmso,10,staur
2,P03,375518,16,3,BML-277,2,lib
2,P04,381685,16,4,dmso wellmate only/unpinned,1,dmso
2,P05,323704,16,5,Ceralasertib,2,lib
2,P06,395686,16,6,dmso wellmate only/unpinned,1,dmso
2,P07,367650,16,7,ZN-c3,2,lib
2,P08,400687,16,8,dmso wellmate only/unpinned,1,dmso
2,P09,305116,16,9,(+)-JQ-1,2,lib
2,P10,399398,16,10,dmso wellmate only/unpinned,1,dmso
2,P11,347992,16,11,Adavosertib,2,lib
2,P12,326801,16,12,dmso wellmate only/unpinned,1,dmso
2,P13,368537,16,13,Adapalene,2,lib
2,P14,391505,16,14,dmso wellmate only/unpinned,1,dmso
2,P15,357040,16,15,LB-100,2,lib
2,P16,379645,16,16,dmso wellmate only/unpinned,1,dmso
2,P17,374220,16,17,Palbociclib (monohydrochloride),2,lib
2,P18,393189,16,18,dmso wellmate only/unpinned,1,dmso
2,P19,261868,16,19,Copanlisib (dihydrochloride),2,lib
2,P20,338708,16,20,dmso wellmate only/unpinned,1,dmso
2,P21,338579,16,21,Oxaliplatin,2,lib
2,P22,341623,16,22,dmso wellmate only/unpinned,1,dmso
2,P23,344647,16,23,DMSO + dmso,0,bckg
2,P24,372917,16,24,DMSO + dmso,0,bckg
3,A01,348255,1,1,DMSO + dmso,0,bckg
3,A02,348105,1,2,DMSO + dmso,0,bckg
3,A03,420593,1,3,dmso wellmate only/unpinned,1,dmso
3,A04,425884,1,4,dmso wellmate only/unpinned,1,dmso
3,A05,397788,1,5,Hydroxyurea,2,lib
3,A06,415344,1,6,Hydroxyurea,2,lib
3,A07,397124,1,7,Tazemetostat,2,lib
3,A08,387695,1,8,Tazemetostat,2,lib
3,A09,384683,1,9,Pemetrexed,2,lib
3,A10,356391,1,10,Pemetrexed,2,lib
3,A11,353773,1,11,Raloxifene (hydrochloride),2,lib
3,A12,370967,1,12,Raloxifene (hydrochloride),2,lib
3,A13,367553,1,13,Mifepristone,2,lib
3,A14,371917,1,14,Mifepristone,2,lib
3,A15,360972,1,15,Fulvestrant,2,lib
3,A16,409447,1,16,Fulvestrant,2,lib
3,A17,383346,1,17,Enzalutamide,2,lib
3,A18,408632,1,18,Enzalutamide,2,lib
3,A19,419161,1,19,Rucaparib,2,lib
3,A20,432242,1,20,Rucaparib,2,lib
3,A21,420742,1,21,5-Fluorouracil,2,lib
3,A22,446775,1,22,5-Fluorouracil,2,lib
3,A23,149778,1,23,STAUR + dmso,10,staur
3,A24,158584,1,24,STAUR + dmso,10,staur
3,B01,417084,2,1,DMSO + dmso,0,bckg
3,B02,399332,2,2,DMSO + dmso,0,bckg
3,B03,428592,2,3,dmso wellmate only/unpinned,1,dmso
3,B04,432922,2,4,dmso wellmate only/unpinned,1,dmso
3,B05,452900,2,5,Hydroxyurea,2,lib
3,B06,377325,2,6,dmso wellmate only/unpinned,1,dmso
3,B07,416993,2,7,Tazemetostat,2,lib
3,B08,436950,2,8,dmso wellmate only/unpinned,1,dmso
3,B09,402021,2,9,Pemetrexed,2,lib
3,B10,448202,2,10,dmso wellmate only/unpinned,1,dmso
3,B11,429431,2,11,Raloxifene (hydrochloride),2,lib
3,B12,434802,2,12,dmso wellmate only/unpinned,1,dmso
3,B13,452467,2,13,Mifepristone,2,lib
3,B14,434093,2,14,dmso wellmate only/unpinned,1,dmso
3,B15,441059,2,15,Fulvestrant,2,lib
3,B16,436876,2,16,dmso wellmate only/unpinned,1,dmso
3,B17,392536,2,17,Enzalutamide,2,lib
3,B18,404449,2,18,dmso wellmate only/unpinned,1,dmso
3,B19,396104,2,19,Rucaparib,2,lib
3,B20,432870,2,20,dmso wellmate only/unpinned,1,dmso
3,B21,422978,2,21,5-Fluorouracil,2,lib
3,B22,435019,2,22,dmso wellmate only/unpinned,1,dmso
3,B23,152543,2,23,STAUR + dmso,10,staur
3,B24,134851,2,24,STAUR + dmso,10,staur
3,C01,364787,3,1,DMSO + dmso,0,bckg
3,C02,361152,3,2,DMSO + dmso,0,bckg
3,C03,399389,3,3,dmso wellmate only/unpinned,1,dmso
3,C04,438072,3,4,dmso wellmate only/unpinned,1,dmso
3,C05,245053,3,5,Gemcitabine,2,lib
3,C06,251516,3,6,Gemcitabine,2,lib
3,C07,375943,3,7,Erlotinib,2,lib
3,C08,311207,3,8,Erlotinib,2,lib
3,C09,387619,3,9,Saracatinib,2,lib
3,C10,377184,3,10,Saracatinib,2,lib
3,C11,315493,3,11,Ipatasertib,2,lib
3,C12,328261,3,12,Ipatasertib,2,lib
3,C13,309477,3,13,Vorinostat,2,lib
3,C14,285896,3,14,Vorinostat,2,lib
3,C15,362608,3,15,Buparlisib,2,lib
3,C16,328841,3,16,Buparlisib,2,lib
3,C17,367633,3,17,Everolimus,2,lib
3,C18,329647,3,18,Everolimus,2,lib
3,C19,177947,3,19,Topotecan (Hydrochloride),2,lib
3,C20,159791,3,20,Topotecan (Hydrochloride),2,lib
3,C21,52171,3,21,Bortezomib,2,lib
3,C22,45306,3,22,Bortezomib,2,lib
3,C23,155216,3,23,STAUR + dmso,10,staur
3,C24,143673,3,24,STAUR + dmso,10,staur
3,D01,406851,4,1,DMSO + dmso,0,bckg
3,D02,385229,4,2,DMSO + dmso,0,bckg
3,D03,370513,4,3,dmso wellmate only/unpinned,1,dmso
3,D04,444005,4,4,dmso wellmate only/unpinned,1,dmso
3,D05,283088,4,5,Gemcitabine,2,lib
3,D06,441203,4,6,dmso wellmate only/unpinned,1,dmso
3,D07,343468,4,7,Erlotinib,2,lib
3,D08,445933,4,8,dmso wellmate only/unpinned,1,dmso
3,D09,397380,4,9,Saracatinib,2,lib
3,D10,403119,4,10,dmso wellmate only/unpinned,1,dmso
3,D11,378031,4,11,Ipatasertib,2,lib
3,D12,415151,4,12,dmso wellmate only/unpinned,1,dmso
3,D13,375132,4,13,Vorinostat,2,lib
3,D14,455372,4,14,dmso wellmate only/unpinned,1,dmso
3,D15,398783,4,15,Buparlisib,2,lib
3,D16,407829,4,16,dmso wellmate only/unpinned,1,dmso
3,D17,389981,4,17,Everolimus,2,lib
3,D18,400461,4,18,dmso wellmate only/unpinned,1,dmso
3,D19,194968,4,19,Topotecan (Hydrochloride),2,lib
3,D20,395271,4,20,dmso wellmate only/unpinned,1,dmso
3,D21,52902,4,21,Bortezomib,2,lib
3,D22,430592,4,22,dmso wellmate only/unpinned,1,dmso
3,D23,128968,4,23,STAUR + dmso,10,staur
3,D24,148054,4,24,STAUR + dmso,10,staur
3,E01,374085,5,1,DMSO + dmso,0,bckg
3,E02,365020,5,2,DMSO + dmso,0,bckg
3,E03,422030,5,3,dmso wellmate only/unpinned,1,dmso
3,E04,424663,5,4,dmso wellmate only/unpinned,1,dmso
3,E05,362844,5,5,FRAX597,2,lib
3,E06,432101,5,6,FRAX597,2,lib
3,E07,276478,5,7,Ganetespib,2,lib
3,E08,251840,5,8,Ganetespib,2,lib
3,E09,344775,5,9,Afatinib,2,lib
3,E10,337343,5,10,Afatinib,2,lib
3,E11,372649,5,11,Volasertib,2,lib
3,E12,356796,5,12,Volasertib,2,lib
3,E13,377002,5,13,PF-573228,2,lib
3,E14,384395,5,14,PF-573228,2,lib
3,E15,393764,5,15,ART558,2,lib
3,E16,410455,5,16,ART558,2,lib
3,E17,420568,5,17,Mirin,2,lib
3,E18,399421,5,18,Mirin,2,lib
3,E19,126079,5,19,Ferrostatin-1,2,lib
3,E20,140147,5,20,Ferrostatin-1,2,lib
3,E21,405395,5,21,Barasertib,2,lib
3,E22,452967,5,22,Barasertib,2,lib
3,E23,181958,5,23,STAUR + dmso,10,staur
3,E24,162265,5,24,STAUR + dmso,10,staur
3,F01,437767,6,1,DMSO + dmso,0,bckg
3,F02,392791,6,2,DMSO + dmso,0,bckg
3,F03,421648,6,3,dmso wellmate only/unpinned,1,dmso
3,F04,471599,6,4,dmso wellmate only/unpinned,1,dmso
3,F05,385684,6,5,FRAX597,2,lib
3,F06,411072,6,6,dmso wellmate only/unpinned,1,dmso
3,F07,307055,6,7,Ganetespib,2,lib
3,F08,452453,6,8,dmso wellmate only/unpinned,1,dmso
3,F09,332274,6,9,Afatinib,2,lib
3,F10,446495,6,10,dmso wellmate only/unpinned,1,dmso
3,F11,415694,6,11,Volasertib,2,lib
3,F12,439585,6,12,dmso wellmate only/unpinned,1,dmso
3,F13,429483,6,13,PF-573228,2,lib
3,F14,454901,6,14,dmso wellmate only/unpinned,1,dmso
3,F15,423472,6,15,ART558,2,lib
3,F16,430207,6,16,dmso wellmate only/unpinned,1,dmso
3,F17,419432,6,17,Mirin,2,lib
3,F18,416373,6,18,dmso wellmate only/unpinned,1,dmso
3,F19,135537,6,19,Ferrostatin-1,2,lib
3,F20,143069,6,20,dmso wellmate only/unpinned,1,dmso
3,F21,413045,6,21,Barasertib,2,lib
3,F22,431414,6,22,dmso wellmate only/unpinned,1,dmso
3,F23,174296,6,23,STAUR + dmso,10,staur
3,F24,159899,6,24,STAUR + dmso,10,staur
3,G01,388524,7,1,DMSO + dmso,0,bckg
3,G02,390866,7,2,DMSO + dmso,0,bckg
3,G03,434820,7,3,dmso wellmate only/unpinned,1,dmso
3,G04,409001,7,4,dmso wellmate only/unpinned,1,dmso
3,G05,438443,7,5,Infigratinib,2,lib
3,G06,429646,7,6,Infigratinib,2,lib
3,G07,304778,7,7,Prexasertib,2,lib
3,G08,261938,7,8,Prexasertib,2,lib
3,G09,372433,7,9,Silmitasertib,2,lib
3,G10,340080,7,10,Silmitasertib,2,lib
3,G11,365959,7,11,Olaparib,2,lib
3,G12,395077,7,12,Olaparib,2,lib
3,G13,340142,7,13,T0070907,2,lib
3,G14,407226,7,14,T0070907,2,lib
3,G15,370919,7,15,Dabrafenib,2,lib
3,G16,404544,7,16,Dabrafenib,2,lib
3,G17,375097,7,17,Selumetinib,2,lib
3,G18,373544,7,18,Selumetinib,2,lib
3,G19,407457,7,19,Y-27632,2,lib
3,G20,427868,7,20,Y-27632,2,lib
3,G21,356524,7,21,IWR-1,2,lib
3,G22,433120,7,22,IWR-1,2,lib
3,G23,182066,7,23,STAUR + dmso,10,staur
3,G24,174894,7,24,STAUR + dmso,10,staur
3,H01,398555,8,1,DMSO + dmso,0,bckg
3,H02,388733,8,2,DMSO + dmso,0,bckg
3,H03,451905,8,3,dmso wellmate only/unpinned,1,dmso
3,H04,419626,8,4,dmso wellmate only/unpinned,1,dmso
3,H05,403970,8,5,Infigratinib,2,lib
3,H06,399841,8,6,dmso wellmate only/unpinned,1,dmso
3,H07,341808,8,7,Prexasertib,2,lib
3,H08,393553,8,8,dmso wellmate only/unpinned,1,dmso
3,H09,383192,8,9,Silmitasertib,2,lib
3,H10,395236,8,10,dmso wellmate only/unpinned,1,dmso
3,H11,435453,8,11,Olaparib,2,lib
3,H12,392193,8,12,dmso wellmate only/unpinned,1,dmso
3,H13,391388,8,13,T0070907,2,lib
3,H14,420654,8,14,dmso wellmate only/unpinned,1,dmso
3,H15,390514,8,15,Dabrafenib,2,lib
3,H16,358351,8,16,dmso wellmate only/unpinned,1,dmso
3,H17,355747,8,17,Selumetinib,2,lib
3,H18,425486,8,18,dmso wellmate only/unpinned,1,dmso
3,H19,389492,8,19,Y-27632,2,lib
3,H20,366857,8,20,dmso wellmate only/unpinned,1,dmso
3,H21,405467,8,21,IWR-1,2,lib
3,H22,435816,8,22,dmso wellmate only/unpinned,1,dmso
3,H23,171819,8,23,STAUR + dmso,10,staur
3,H24,182412,8,24,STAUR + dmso,10,staur
3,I01,150148,9,1,STAUR + dmso,10,staur
3,I02,136740,9,2,STAUR + dmso,10,staur
3,I03,402268,9,3,dmso wellmate only/unpinned,1,dmso
3,I04,419452,9,4,dmso wellmate only/unpinned,1,dmso
3,I05,408556,9,5,Apoptozole,2,lib
3,I06,397637,9,6,Apoptozole,2,lib
3,I07,397755,9,7,Gefitinib,2,lib
3,I08,431339,9,8,Gefitinib,2,lib
3,I09,329323,9,9,Paclitaxel,2,lib
3,I10,364749,9,10,Paclitaxel,2,lib
3,I11,417174,9,11,SGI-1027,2,lib
3,I12,398386,9,12,SGI-1027,2,lib
3,I13,408886,9,13,PFK-015,2,lib
3,I14,417974,9,14,PFK-015,2,lib
3,I15,393664,9,15,Nedisertib,2,lib
3,I16,442380,9,16,Nedisertib,2,lib
3,I17,383452,9,17,Lapatinib,2,lib
3,I18,382235,9,18,Lapatinib,2,lib
3,I19,79613,9,19,Dinaciclib,2,lib
3,I20,92251,9,20,Dinaciclib,2,lib
3,I21,413803,9,21,TAK-580,2,lib
3,I22,447969,9,22,TAK-580,2,lib
3,I23,399955,9,23,DMSO + dmso,0,bckg
3,I24,421230,9,24,DMSO + dmso,0,bckg
3,J01,159666,10,1,STAUR + dmso,10,staur
3,J02,189057,10,2,STAUR + dmso,10,staur
3,J03,446159,10,3,dmso wellmate only/unpinned,1,dmso
3,J04,443586,10,4,dmso wellmate only/unpinned,1,dmso
3,J05,434079,10,5,Apoptozole,2,lib
3,J06,470191,10,6,dmso wellmate only/unpinned,1,dmso
3,J07,466309,10,7,Gefitinib,2,lib
3,J08,464405,10,8,dmso wellmate only/unpinned,1,dmso
3,J09,354393,10,9,Paclitaxel,2,lib
3,J10,446085,10,10,dmso wellmate only/unpinned,1,dmso
3,J11,449954,10,11,SGI-1027,2,lib
3,J12,454420,10,12,dmso wellmate only/unpinned,1,dmso
3,J13,471830,10,13,PFK-015,2,lib
3,J14,441321,10,14,dmso wellmate only/unpinned,1,dmso
3,J15,434764,10,15,Nedisertib,2,lib
3,J16,463459,10,16,dmso wellmate only/unpinned,1,dmso
3,J17,363957,10,17,Lapatinib,2,lib
3,J18,421660,10,18,dmso wellmate only/unpinned,1,dmso
3,J19,98696,10,19,Dinaciclib,2,lib
3,J20,427204,10,20,dmso wellmate only/unpinned,1,dmso
3,J21,400650,10,21,TAK-580,2,lib
3,J22,435421,10,22,dmso wellmate only/unpinned,1,dmso
3,J23,384067,10,23,DMSO + dmso,0,bckg
3,J24,390194,10,24,DMSO + dmso,0,bckg
3,K01,160232,11,1,STAUR + dmso,10,staur
3,K02,140284,11,2,STAUR + dmso,10,staur
3,K03,384626,11,3,KU-55933,2,lib
3,K04,406590,11,4,KU-55933,2,lib
3,K05,409419,11,5,GSK2606414,2,lib
3,K06,411925,11,6,GSK2606414,2,lib
3,K07,381272,11,7,Tipifarnib,2,lib
3,K08,420389,11,8,Tipifarnib,2,lib
3,K09,371952,11,9,Axitinib,2,lib
3,K10,379842,11,10,Axitinib,2,lib
3,K11,367364,11,11,Laduviglusib,2,lib
3,K12,371927,11,12,Laduviglusib,2,lib
3,K13,325819,11,13,Berzosertib,2,lib
3,K14,397568,11,14,Berzosertib,2,lib
3,K15,379928,11,15,Ceritinib,2,lib
3,K16,418754,11,16,Ceritinib,2,lib
3,K17,392052,11,17,Navitoclax,2,lib
3,K18,368926,11,18,Navitoclax,2,lib
3,K19,405754,11,19,Ro-3306,2,lib
3,K20,385815,11,20,Ro-3306,2,lib
3,K21,416158,11,21,Empesertib,2,lib
3,K22,430561,11,22,Empesertib,2,lib
3,K23,396912,11,23,DMSO + dmso,0,bckg
3,K24,375933,11,24,DMSO + dmso,0,bckg
3,L01,205287,12,1,STAUR + dmso,10,staur
3,L02,182581,12,2,STAUR + dmso,10,staur
3,L03,411079,12,3,KU-55933,2,lib
3,L04,440774,12,4,dmso wellmate only/unpinned,1,dmso
3,L05,452586,12,5,GSK2606414,2,lib
3,L06,424005,12,6,dmso wellmate only/unpinned,1,dmso
3,L07,429986,12,7,Tipifarnib,2,lib
3,L08,444351,12,8,dmso wellmate only/unpinned,1,dmso
3,L09,397123,12,9,Axitinib,2,lib
3,L10,423918,12,10,dmso wellmate only/unpinned,1,dmso
3,L11,415153,12,11,Laduviglusib,2,lib
3,L12,414818,12,12,dmso wellmate only/unpinned,1,dmso
3,L13,440312,12,13,Berzosertib,2,lib
3,L14,433486,12,14,dmso wellmate only/unpinned,1,dmso
3,L15,428454,12,15,Ceritinib,2,lib
3,L16,444967,12,16,dmso wellmate only/unpinned,1,dmso
